,id,Nombre_Materia,Descripcion,Status,Horario,Fecha_Materia
184,a92f0e2eee9648198a1659d6dce831bf,Exploración y Comprensión del mundo natural y social,Necessitatibus temporibus nisi.,Inactivo,11:00-12:00,2022-07-03
185,9cd74ee0497d48a4b0fe52e7703117fb,Educación SocioEmocional,Facere exercitationem nostrum asperiores error mollitia.,Inactivo,7:15-8:15,2022-07-30
186,69221ddcc5644e6088be72da0153922c,Exploración y Comprensión del mundo natural y social,Iusto saepe accusamus.,Activo,11:00-12:00,2022-06-03
187,2d57c7082bf04e068b609e90706c3329,Exploración y Comprensión del mundo natural y social,Consequuntur perferendis iusto voluptatum.,Activo,9:15-10:15,2022-06-03
188,90fafab3a06b432da6f084540ac30a1f,Lenguaje y Comunicación,Eum magnam nam qui perferendis.,Activo,8:15-9:15,2022-07-15
189,32a5283f6e014f879c8e4d23b4fcb7f6,Exploración y Comprensión del mundo natural y social,Quisquam animi quasi reiciendis.,Activo,11:00-12:00,2022-07-06
190,eb5880bc5bb84e99b3e6754cff64bec4,Exploración y Comprensión del mundo natural y social,Dignissimos temporibus dolorum provident blanditiis quisquam fugiat.,Activo,8:15-9:15,2022-08-17
191,7043515fd93841e9a1ced460f411e273,Educación SocioEmocional,Quis saepe porro doloribus.,Inactivo,9:15-10:15,2022-07-15
192,b76a5b3583a34d8685a271b26c698c7a,Educación Fisica,Eaque temporibus accusantium officiis possimus.,Activo,11:00-12:00,2022-08-11
193,ffee2f254bd047e7839547ca2177ae28,Educación SocioEmocional,Id perferendis tenetur nemo.,Activo,7:15-8:15,2022-08-08
194,98ba748acef6475e8479e64356d37233,Lenguaje y Comunicación,Officia sit quidem libero culpa.,Activo,7:15-8:15,2022-06-16
195,2bba2bb6d8134f09947b75ebb8024510,Lenguaje y Comunicación,Tempore pariatur deserunt exercitationem.,Activo,7:15-8:15,2022-07-02
196,5f50682938e34850ad30bec05a603a05,Educación SocioEmocional,Dolorem sed cumque labore quam corporis soluta.,Activo,11:00-12:00,2022-07-13
197,df7c13eb8ce44cd18361cce678511c74,Educación SocioEmocional,Similique excepturi quia perferendis odio explicabo facere.,Activo,9:15-10:15,2022-06-07
198,bef4596a7f164a2aa51b38f6682a14fb,Lenguaje y Comunicación,Facilis incidunt culpa doloremque sequi.,Activo,11:00-12:00,2022-07-19
199,89be0694002f4d84ad4033b9d6247057,Lenguaje y Comunicación,Rerum repellendus sequi doloribus.,Inactivo,9:15-10:15,2022-06-23
200,835663bf8afe4c4389b5964fc4981e1e,Exploración y Comprensión del mundo natural y social,Ratione a cum maiores illum cum qui.,Inactivo,11:00-12:00,2022-08-17
201,23b322dbdead456d9b4e713f9058c7f5,Lenguaje y Comunicación,Quia ea enim excepturi facilis eligendi nemo.,Activo,7:15-8:15,2022-06-14
202,205ffac31b8f4bcbab7ab24cb668f8a4,Lenguaje y Comunicación,Accusamus deserunt magnam perspiciatis possimus.,Inactivo,8:15-9:15,2022-07-02
203,177fb7e691d449d2950293ecaa4e8426,Educación Fisica,Modi ipsam quas.,Activo,9:15-10:15,2022-08-19
204,92f9d61b86f44acfbcbf6cfc61e22140,Lenguaje y Comunicación,Explicabo nobis exercitationem animi.,Inactivo,11:00-12:00,2022-06-30
205,e13185d7ac3043368ede544eade86ec6,Educación Fisica,Iure similique amet dolores saepe.,Activo,11:00-12:00,2022-06-09
206,6a5f27bda2374f438465b04a2397ea35,Exploración y Comprensión del mundo natural y social,Excepturi porro atque eligendi esse.,Inactivo,11:00-12:00,2022-06-29
207,cb9364735d41473cb3080f21deb719e3,Exploración y Comprensión del mundo natural y social,Ratione illum id.,Inactivo,9:15-10:15,2022-07-06
208,5efb6733d5f24c099fb9d207552e95c4,Lenguaje y Comunicación,Eaque expedita ratione enim.,Activo,7:15-8:15,2022-06-27
209,cb1a910a396549e4845af38d2946823d,Educación SocioEmocional,Illum aut rerum tenetur cumque.,Activo,7:15-8:15,2022-07-18
210,0f951649260c40198b36b6365ed3f5f6,Artes,In accusamus dolor quam minima sint dolor.,Activo,9:15-10:15,2022-08-08
211,0e2ddc5c7b9245aebf774d45a22e31c3,Exploración y Comprensión del mundo natural y social,Soluta quis iusto corporis blanditiis.,Activo,11:00-12:00,2022-06-24
212,ef49f0eff39f4c18a5a55afa3b0726e5,Pensamiento Matemáico,Commodi enim iusto inventore in.,Inactivo,11:00-12:00,2022-07-19
213,54c31441eb04416493c36015c671633e,Lenguaje y Comunicación,Suscipit dignissimos provident dolorem molestias saepe maxime.,Activo,11:00-12:00,2022-07-31
214,f014ca9132b84e0dbf4cb010562d08a5,Exploración y Comprensión del mundo natural y social,Aut tempore quos.,Activo,9:15-10:15,2022-06-10
215,d6781b4b6c304f409ac1b94b2df0ca0e,Educación SocioEmocional,Quod architecto inventore laborum recusandae.,Inactivo,11:00-12:00,2022-07-08
216,617b40eb26074ee184814597a8efd3d1,Exploración y Comprensión del mundo natural y social,Deserunt ut perferendis a aspernatur eum labore.,Inactivo,8:15-9:15,2022-06-24
217,cc669dbe8c30484fbfce800b6b79ebf4,Educación SocioEmocional,Ullam deleniti reiciendis saepe tenetur numquam.,Inactivo,11:00-12:00,2022-07-30
218,cb640c86c21c4fefae8fffded425aeac,Lenguaje y Comunicación,Libero voluptate iure illum sit ratione occaecati mollitia.,Inactivo,7:15-8:15,2022-07-24
219,d36db884ddcf4512b00bfca0376b0341,Educación SocioEmocional,Mollitia itaque placeat assumenda facilis occaecati nostrum eos.,Activo,8:15-9:15,2022-07-17
220,8b03279b370946fcbcba0bbfa67961fa,Educación SocioEmocional,Cupiditate molestiae totam.,Activo,8:15-9:15,2022-06-24
221,b57abc12179a4c5c884d02fc79fdae60,Lenguaje y Comunicación,Sequi officia voluptatum pariatur saepe modi pariatur tempora.,Inactivo,11:00-12:00,2022-07-10
222,0f137540febb493d89f6ac828f3b518e,Lenguaje y Comunicación,Expedita voluptatibus velit culpa.,Inactivo,7:15-8:15,2022-06-24
223,66bf08504ae24ffeb0036bf0b4076f0b,Pensamiento Matemáico,Laudantium qui nemo consequuntur exercitationem omnis.,Inactivo,8:15-9:15,2022-07-05
224,10912a8db56f4997839f1556a986ea2e,Exploración y Comprensión del mundo natural y social,Laborum corrupti quae mollitia nostrum.,Inactivo,8:15-9:15,2022-06-11
225,6ac57d7e56fe4cbe9f48dbd2536d2a83,Educación Fisica,Dolorem officia est ipsum deserunt molestiae odit.,Activo,9:15-10:15,2022-07-26
226,f3dc28f292a44de2b7b5cb320807eebf,Educación SocioEmocional,Asperiores distinctio facilis eius nulla.,Inactivo,9:15-10:15,2022-06-04
227,fbe87fbbd1c44f859b97592767f51445,Lenguaje y Comunicación,Enim itaque corrupti veritatis saepe.,Inactivo,9:15-10:15,2022-06-19
228,bca379f722474360a8dfdbd772daadff,Educación SocioEmocional,Tempora modi magni modi mollitia eligendi qui labore.,Activo,11:00-12:00,2022-06-08
229,8d18f814374141119aacf76b2addc953,Pensamiento Matemáico,Iure aut accusamus magnam est impedit.,Inactivo,11:00-12:00,2022-08-17
230,462e1fd6947243e8a268284e64a6158b,Lenguaje y Comunicación,Ab illo facilis suscipit quam pariatur ullam.,Activo,9:15-10:15,2022-07-22
231,1938b7c6aa414aa3a87ac0a526010efe,Educación Fisica,Cumque quidem autem eligendi voluptate.,Inactivo,7:15-8:15,2022-06-27
232,ffb9b12fa09d4690a41720ab6785f351,Educación Fisica,Veniam architecto ullam minus consectetur.,Activo,7:15-8:15,2022-08-04
233,aa3c0be91d6343c5be0ca52a36a6e0ed,Educación SocioEmocional,Accusamus et dolorem earum et eum ipsum.,Activo,11:00-12:00,2022-06-20
234,f39e4bf8efe2457d9525034e09c24c39,Pensamiento Matemáico,Cupiditate vitae qui reprehenderit.,Activo,11:00-12:00,2022-07-04
235,ce959bd05bb34821b9e9d1bb149754df,Lenguaje y Comunicación,Fugiat quasi cumque facilis vero aliquid.,Activo,9:15-10:15,2022-07-14
236,7650548c119947e9b97d521972e72247,Exploración y Comprensión del mundo natural y social,Eum magni debitis adipisci ipsum voluptatem ex.,Activo,11:00-12:00,2022-08-17
237,d47d414093844447bd5eaa0ccceaa68d,Exploración y Comprensión del mundo natural y social,Voluptates a suscipit recusandae unde neque.,Activo,7:15-8:15,2022-06-05
238,78e58cc34a774d919afc5538626ebb16,Educación SocioEmocional,Maxime rerum qui minus eos esse assumenda nemo.,Inactivo,8:15-9:15,2022-07-17
239,a82f213009864747841b806ab6231360,Pensamiento Matemáico,Ullam ex quia tempore tempore sunt cupiditate.,Inactivo,7:15-8:15,2022-08-02
240,542eb3879c784e419b8523cd12309678,Educación SocioEmocional,Aspernatur harum commodi voluptatem quaerat explicabo.,Activo,8:15-9:15,2022-07-02
241,dd81a1d3b3b64c22bfe43aba857d8572,Pensamiento Matemáico,Reiciendis ducimus pariatur odio possimus.,Inactivo,11:00-12:00,2022-08-05
242,e8a2da6a74514712a8a0de8d245963b7,Exploración y Comprensión del mundo natural y social,Voluptatibus nisi aliquid in ipsam quo porro.,Inactivo,7:15-8:15,2022-06-11
243,b20f8f193e99443ba634446aa446255c,Exploración y Comprensión del mundo natural y social,Fugiat voluptas consectetur.,Activo,7:15-8:15,2022-08-01
244,cef8e2ea81ab4283a2fb3024b4538740,Artes,Ipsam modi cumque corrupti tenetur accusamus consectetur.,Inactivo,9:15-10:15,2022-06-03
245,74b9d036574d4952969e9cfc54818b45,Lenguaje y Comunicación,Quam beatae illum porro occaecati.,Activo,8:15-9:15,2022-06-21
246,29ef5e6292b149bfb6ee370a73ccfdeb,Educación Fisica,Neque nobis quas natus dolores debitis optio.,Activo,8:15-9:15,2022-07-13
247,dd1e46f3e63e44869e31c68076226539,Exploración y Comprensión del mundo natural y social,Incidunt a neque hic et.,Activo,11:00-12:00,2022-08-04
248,833b969d86014ce7b6df899efd26b8cf,Artes,Debitis laboriosam culpa similique labore.,Inactivo,11:00-12:00,2022-06-05
249,8d178816554e40abaa4f1fef24483b2d,Educación SocioEmocional,Tempora error neque porro in ullam hic.,Activo,8:15-9:15,2022-07-20
250,86647ebb20304ae5949419d76aafd6ca,Lenguaje y Comunicación,Debitis repudiandae ea necessitatibus at animi.,Inactivo,7:15-8:15,2022-08-19
251,7938c83f27364ab39af358e399f2d4c7,Artes,Maxime possimus reprehenderit doloremque.,Activo,9:15-10:15,2022-06-27
252,5fbd750a402f45caaadda7eb154562af,Exploración y Comprensión del mundo natural y social,Voluptate blanditiis officiis optio.,Inactivo,11:00-12:00,2022-07-31
253,25060847b24f4328a576f9cb9ccf7812,Educación SocioEmocional,Iure quod quibusdam expedita cupiditate debitis.,Activo,7:15-8:15,2022-07-30
254,53b6903a1d4947eab2991def153d78e4,Artes,Cum expedita laboriosam sapiente officiis ad.,Activo,9:15-10:15,2022-06-06
255,2c22e04a8b184a73862e44ca7ea7eb09,Educación SocioEmocional,Dicta corrupti totam iusto aperiam quidem voluptates.,Activo,8:15-9:15,2022-07-31
256,e94936ca8795414189dd52459edb1afe,Educación SocioEmocional,Veritatis inventore sit labore inventore voluptate asperiores.,Inactivo,7:15-8:15,2022-06-01
257,e2f78d2e4e5b49dfbff566d7c426f7e0,Artes,Veritatis ratione voluptates vitae.,Inactivo,9:15-10:15,2022-08-04
258,b0b01ec700a040abb3708bde63147fee,Lenguaje y Comunicación,Perspiciatis officia nemo placeat ducimus.,Inactivo,11:00-12:00,2022-06-12
259,e5cd8908d84b4305a701cd69c5742088,Educación Fisica,Ullam voluptatum reiciendis facilis voluptatum dolorem vero.,Activo,7:15-8:15,2022-06-09
260,51e04e7bffa7442bba1f4ee4117122cc,Exploración y Comprensión del mundo natural y social,Doloribus velit atque amet autem officiis quae.,Activo,7:15-8:15,2022-07-18
261,3326c3d0905c4d49a49c98b7c8ed31be,Lenguaje y Comunicación,Officia voluptatem molestias adipisci voluptates dignissimos ipsam eligendi.,Activo,7:15-8:15,2022-06-15
262,576e1e82a5f044f782e95abea0e27481,Pensamiento Matemáico,Possimus modi quod eius aut.,Activo,8:15-9:15,2022-07-25
263,a7d930d843c84c3a8dc55d926eac8f93,Educación SocioEmocional,Id omnis quam modi dolores.,Inactivo,7:15-8:15,2022-08-11
264,9a74c805b7cf487b8e985e6a1d8373dc,Educación Fisica,Itaque reiciendis qui facilis sed soluta cumque.,Activo,8:15-9:15,2022-07-27
265,b855e8cf147f40839f99e3fee2f3b6a6,Artes,Similique error fugiat qui vero excepturi mollitia.,Inactivo,11:00-12:00,2022-07-12
266,9e369e51f0544e8ca61b60156df76142,Pensamiento Matemáico,Nihil corporis sint harum porro perspiciatis adipisci dolores.,Inactivo,8:15-9:15,2022-06-09
267,b29428b797bd41d8ad8891098811b22a,Artes,Assumenda odit repudiandae iusto laboriosam laboriosam.,Inactivo,8:15-9:15,2022-08-10
268,571d26a07bfb455cb8a0e723245fc1f8,Lenguaje y Comunicación,Necessitatibus nesciunt voluptates eum officiis.,Inactivo,8:15-9:15,2022-07-03
269,37a520a695724dd9aaeb0296eab9b1a5,Pensamiento Matemáico,Vero sequi odit deserunt.,Activo,9:15-10:15,2022-06-03
270,35599eadcc4d4dc29da652a62da6629c,Educación Fisica,Ipsum quae ad corrupti quo eius at.,Inactivo,11:00-12:00,2022-06-02
271,2cbacfee4e7842f58a8021d8284a5ae1,Exploración y Comprensión del mundo natural y social,Repudiandae dicta non qui similique nemo cum.,Inactivo,9:15-10:15,2022-07-09
272,c899e3f42d964716a636d507b1194066,Educación Fisica,Quaerat molestiae nemo earum.,Activo,7:15-8:15,2022-07-30
273,8ec25116deff47bab985b74b3efd0710,Educación Fisica,Molestias voluptates tempore.,Activo,9:15-10:15,2022-06-04
274,5402c7b4d4be48698adace3ac698bf42,Educación Fisica,Aperiam accusamus iure ipsum deleniti voluptas vel.,Inactivo,11:00-12:00,2022-06-28
275,976688a64c264101bd93770cb685ba52,Educación Fisica,Esse accusamus velit pariatur eum atque commodi.,Inactivo,8:15-9:15,2022-07-21
276,ae4f8d6fe61741a6bd700c2c929420e7,Lenguaje y Comunicación,Cumque accusantium dicta molestiae eligendi necessitatibus alias.,Activo,9:15-10:15,2022-06-28
277,803f01c77d284862bbd5de2eed3f45a2,Artes,Adipisci placeat alias tempore accusamus excepturi.,Activo,7:15-8:15,2022-06-05
278,2c637a98649d44d082f1ac57de55479f,Artes,Laborum nobis iure nulla ut vitae.,Inactivo,11:00-12:00,2022-08-08
279,e82a88bc894a4fb1a1d1ae8ced8a9c15,Pensamiento Matemáico,Sunt at ut voluptas.,Activo,8:15-9:15,2022-08-01
280,40b4f133da454270b1178b6685213782,Pensamiento Matemáico,Amet distinctio id odio quis exercitationem ad ad.,Activo,11:00-12:00,2022-07-18
281,b3fa722353a446b483f58d35d892f0b0,Educación Fisica,Nam dolorem dolorum sapiente.,Inactivo,8:15-9:15,2022-07-06
282,3247c72feac84d46bb15d790d6eae1fb,Exploración y Comprensión del mundo natural y social,Saepe deserunt magnam labore.,Activo,11:00-12:00,2022-06-10
283,4802fd944c6d412aa9a4336ff7daa21a,Artes,Fugit ea eveniet quas dolorem nihil nostrum.,Inactivo,9:15-10:15,2022-07-21
284,a76b3d86b296467aaf28e42ca0c9b3ce,Lenguaje y Comunicación,Quod perspiciatis id sunt dicta error.,Inactivo,8:15-9:15,2022-06-22
285,e03118cbc42344278bc71182d6a13711,Educación Fisica,Nam maiores numquam.,Activo,7:15-8:15,2022-07-13
286,aec80b20148f48039799df56fcc06e29,Pensamiento Matemáico,Quas ea quas at aliquam molestiae repudiandae.,Inactivo,11:00-12:00,2022-07-17
287,eef7cbaa87e841fe97490e92bf0c1590,Pensamiento Matemáico,Molestiae vel totam eveniet cumque impedit.,Activo,11:00-12:00,2022-08-06
288,a314fa9739fc4ca2a93afb680e1a3042,Educación Fisica,Earum consectetur ab sit est.,Inactivo,8:15-9:15,2022-08-09
289,b728d3aa016a48bda7246c000588b284,Pensamiento Matemáico,Ipsa nobis est pariatur atque magni aliquid.,Inactivo,9:15-10:15,2022-06-21
290,63851c4ff6924efdac24b22d8134524b,Lenguaje y Comunicación,Reiciendis sapiente quam ducimus dolor nam ea.,Inactivo,7:15-8:15,2022-06-26
291,bd5751bcb2de481fac6babcdd269020f,Pensamiento Matemáico,Dolorum consectetur cumque omnis incidunt harum.,Inactivo,8:15-9:15,2022-06-24
292,83a8bf152b8e4d2ca41a84f8a67a67e7,Artes,Cupiditate totam debitis saepe distinctio necessitatibus.,Inactivo,7:15-8:15,2022-07-04
293,401963bd57704d6cbb63a5397c76503d,Pensamiento Matemáico,Earum delectus amet autem at odit corrupti ratione.,Inactivo,7:15-8:15,2022-07-18
294,6b64fc41d3514cd48865d9e75f36c96c,Exploración y Comprensión del mundo natural y social,Amet unde magnam quas harum nulla hic.,Activo,7:15-8:15,2022-07-09
295,76bbc4d308c44a73a24f8651c6598641,Lenguaje y Comunicación,Est quo voluptas nemo.,Activo,8:15-9:15,2022-07-24
296,5fd9d9ea0c6b4d9a8fdfe6bf795c3075,Lenguaje y Comunicación,Eveniet sint numquam nemo incidunt voluptatem esse.,Inactivo,7:15-8:15,2022-07-17
297,28bbae008fd948939d77156b4180ad1b,Artes,Praesentium labore distinctio odit temporibus earum.,Activo,11:00-12:00,2022-06-20
298,0f55f60fca39429e91146111807d5368,Exploración y Comprensión del mundo natural y social,Dolor quaerat ducimus libero sapiente reiciendis.,Activo,7:15-8:15,2022-06-12
299,c7757414eea14fb29e16a39699e60155,Lenguaje y Comunicación,Optio tempora perspiciatis.,Inactivo,7:15-8:15,2022-08-02
300,8792f076521144b293ae0c949fadd1f6,Pensamiento Matemáico,Libero hic eaque labore commodi.,Activo,9:15-10:15,2022-06-17
301,1bad73fc277643889ee2aeac2b329bf2,Exploración y Comprensión del mundo natural y social,Quibusdam ullam aperiam dolor excepturi dolores.,Activo,11:00-12:00,2022-08-11
302,1312333dadda4cb5891a59d7a152e72d,Educación Fisica,Consequuntur non laudantium earum.,Activo,7:15-8:15,2022-06-20
303,780b03b497864bfa9c2b9dabfe3d40cf,Artes,Quod magni quod voluptatibus id odit ipsum.,Inactivo,7:15-8:15,2022-07-20
304,bbbfadb4b6344baaaf5767258622ee4b,Educación SocioEmocional,Magnam iste numquam temporibus asperiores.,Activo,8:15-9:15,2022-07-08
305,c3b8240ac83c441c8ca8664b1638789f,Pensamiento Matemáico,Officia alias sequi possimus quibusdam.,Activo,8:15-9:15,2022-06-27
306,e605c3195be7477fb8e5a39b5da6df2a,Educación Fisica,Cupiditate placeat fugit tempora quibusdam culpa.,Activo,9:15-10:15,2022-07-29
307,787a63ecdc6e4a7eab06b38b1abd31e2,Educación SocioEmocional,Quisquam corrupti neque laudantium.,Activo,11:00-12:00,2022-08-13
308,e319b622843f4c66938612e87b73e0b7,Exploración y Comprensión del mundo natural y social,Hic ipsum perspiciatis eveniet et corrupti facilis alias.,Activo,11:00-12:00,2022-08-02
309,8cac01339f7b4221b87279343e9f85f2,Educación Fisica,At mollitia ullam nam.,Inactivo,11:00-12:00,2022-06-25
310,486508bf6eda4552b5a8ca209bd9fadd,Educación SocioEmocional,Voluptatibus nam accusamus quis.,Inactivo,11:00-12:00,2022-06-27
311,07c159dd55574121b4e0b11385ba4a8c,Educación SocioEmocional,Facere quia a.,Inactivo,7:15-8:15,2022-07-06
312,a362912f5b7c4535a545fbae3abce4d4,Pensamiento Matemáico,Enim natus ratione atque.,Activo,9:15-10:15,2022-07-21
313,9fa8a92bc9b548629c4fb9de69bf4c6f,Pensamiento Matemáico,Quae error quod neque rem deleniti cum.,Activo,11:00-12:00,2022-06-29
314,7e283a4ecd9e472a9ab6b40454f14c7a,Exploración y Comprensión del mundo natural y social,Nesciunt perspiciatis minus culpa vero officia dolores vel.,Activo,11:00-12:00,2022-08-17
315,2bb36e4772074f64af7f24ac610d98c0,Artes,Nemo omnis occaecati occaecati dolor eum.,Activo,8:15-9:15,2022-06-19
316,1b3e3d1d2adb4d33b534c76eaa66fef0,Pensamiento Matemáico,Pariatur at deleniti maiores.,Inactivo,9:15-10:15,2022-08-17
317,2b50bc468f144166a37290ab31e9d64e,Educación SocioEmocional,Et eum eligendi quia numquam vel temporibus.,Inactivo,9:15-10:15,2022-06-10
318,a4f26703c1124729b3aa382819bd3ae5,Pensamiento Matemáico,Similique ratione repellat ullam deserunt fugit.,Activo,7:15-8:15,2022-06-16
319,8df99c2ac35d449095ba0a9654ade033,Artes,Corporis aliquid porro doloribus modi esse.,Inactivo,7:15-8:15,2022-07-01
320,3b4b238dbe2c4982952318b1f3ea531e,Artes,Placeat minima ipsa quidem pariatur ab cumque sed.,Inactivo,11:00-12:00,2022-06-10
321,c0830c38577342b2b434f8b661ea171c,Lenguaje y Comunicación,Dolor voluptate nobis nesciunt minus aliquam recusandae.,Inactivo,7:15-8:15,2022-06-05
322,0e3a179ac5984c2f9bffb99a75ee64c0,Lenguaje y Comunicación,Repudiandae assumenda similique ratione aliquid.,Activo,8:15-9:15,2022-07-15
323,b03f86a68cf9439f82f7d887449b7f94,Pensamiento Matemáico,Earum consectetur sapiente similique.,Inactivo,8:15-9:15,2022-06-22
324,6223418e28d54f3fb0012d4821a85aee,Exploración y Comprensión del mundo natural y social,Dolore animi est distinctio facere nostrum consequatur.,Activo,8:15-9:15,2022-08-10
325,0f1ad508b466472fa1f38da5899966f4,Lenguaje y Comunicación,Molestias veritatis aliquam asperiores quisquam est quibusdam magni.,Activo,8:15-9:15,2022-06-21
326,e83a7948a06f4a3e93bce3e0bd29c900,Exploración y Comprensión del mundo natural y social,Nostrum iure ab.,Inactivo,11:00-12:00,2022-07-24
327,cd0465f5ffa14ef29a1eb6f1c5377dc0,Educación Fisica,Tenetur autem quas expedita fuga.,Activo,9:15-10:15,2022-06-09
328,38f65055fa9846d08ee620e3cc8e4f0b,Lenguaje y Comunicación,Quas inventore dolorem voluptatibus id.,Inactivo,7:15-8:15,2022-08-18
329,f9444a444d7740fbb7c0d47c6e07ba95,Educación SocioEmocional,Libero odio suscipit blanditiis placeat.,Activo,7:15-8:15,2022-06-29
